countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId,RtCode,area.buff,area.PA.TOT,prop.PA.TOT,area.PA.I.IV,prop.PA.I.IV,Alt_mean,mainoccG,sp_richness.NONNAT,abundance.NONNAT,sp_richness,abundance,hf00,hf05,hf10,hf13,hf09,npp,Alt_mean2
840,72,275,LEOLA,1,40.2005127,-76.1717449,10,29,0,1,1,72_275,6123184.625,0,0,0,0,123.4444444,Urban,27,365,25,354,37,37,37,37,42.75,1.96731468,15238.53086
840,72,28,CHERRY SPRS,1,41.6430967,-77.9110382,24,28,0,1,1,72_28,12725707.96,0,0,0,0,635.6842105,For,35,273,35,273,8,8,8,8,2.595342762,3.240280628,404094.4155
840,72,29,MAWR GLEN,1,41.3121387,-76.6638159,24,28,0,1,1,72_29,4661359.231,0,0,0,0,307.75,For,59,509,57,506,11,11,11,11,6.33611242,3.348548174,94710.0625
840,72,3,CLOVER,1,41.0816642,-80.3392441,24,13,0,1,1,72_3,5142641.712,0,0,0,0,336.1666667,Mosaic,35,341,32,289,34,33.5,33,32.5,34.62140497,2.474717021,113008.0278
840,72,30,AUSTINVILLE,1,41.8749574,-76.903319,24,28,0,1,1,72_30,6498375.333,0,0,0,0,505.4444444,Mosaic,34,434,32,419,13,11,14,11.5,8.282387018,1.858841856,255474.0864
840,72,31,RUSH,1,41.7460317,-76.0235889,24,28,0,1,1,72_31,4891043.006,0,0,0,0,397,For,43,355,42,350,13,11,13,14,6.864130179,2.53407979,157609
840,72,33,BOW BRIDGE,1,41.9588688,-76.0658601,24,28,0,1,1,72_33,18064712.85,0,0,0,0,467.6875,For,51,346,50,336,14,12,13,12,6.852406864,2.666646123,218731.5977
840,72,34,MARSH HILL,1,41.4410897,-76.9073399,24,28,0,1,1,72_34,6616987.02,0,0,0,0,431,For,54,512,51,507,11,11,11,11,3.288953993,3.338090539,185761
840,72,35,WALLER,1,41.2289,-76.4559998,13,28,0,1,1,72_35,7445032.223,0,0,0,0,367.0833333,For,65,563,62,535,14,12,12.5,12,5.640988783,2.885027051,134750.1736
840,72,36,MILLVILLE,1,41.1152527,-76.4792479,13,28,0,1,1,72_36,4514848.463,0,0,0,0,264.1666667,Mosaic,52,552,49,524,19,18,17.5,16.5,8.705595573,2.400590539,69784.02778
840,72,37,POCONO SUMMIT,1,41.1159967,-75.3893569,24,28,0,1,1,72_37,5319277.702,0,0,0,0,552.1111111,For,34,276,33,275,35,35,35,35,33.14285714,3.121555209,304826.679
840,72,38,HOP BOTTOM,1,41.7057127,-75.7927799,24,28,0,1,1,72_38,4943374.87,0,0,0,0,380.7142857,Mosaic,42,402,40,387,16,13.5,16.5,15.5,7.541069349,2.532080472,144943.3673
840,72,39,HONESDALE,1,41.549667,-75.2677314,24,28,0,1,1,72_39,4947746.518,0,0,0,0,391.25,Herb,37,391,34,348,36,36,36,35,37.33333906,2.543922186,153076.5625
840,72,4,HARMONSBURG,1,41.7146604,-80.3204561,24,13,0,1,1,72_4,4583792.094,0,0,0,0,338.7142857,Mosaic,39,425,37,407,17,15,14,13.5,20.8,2.513779402,114727.3673
840,72,41,GREENTOWN,1,41.3403297,-75.2513179,24,28,0,1,1,72_41,5590027.502,13048.31116,0.002334212,0,0,504.6,For,43,252,43,252,15.5,14.5,15,12.5,12.5,3.226747036,254621.16
840,72,42,CANADENSIS,1,41.2581129,-75.231938,24,28,0,1,1,72_42,5996755.025,0,0,0,0,550.2,For,34,265,34,265,17,14.5,14,14,13.44444444,3.204601288,302720.04
840,72,43,SUSQUEHANNA,1,41.9413666,-75.6172024,24,28,0,1,1,72_43,4837630.912,0,0,0,0,311.5,For,38,328,36,283,34,32,30,29,32.56093216,3.032972455,97032.25
840,72,44,POYNTELLE,1,41.7952107,-75.4205569,24,28,0,1,1,72_44,7342341.707,0,0,0,0,568.2727273,For,40,232,40,232,12,11,11,11,3.849686122,2.626763503,322933.8926
840,72,46,BEAVER,1,40.6944365,-80.3072164,22,28,0,1,1,72_46,4844281.147,0,0,0,0,318.125,Urban,29,341,27,307,41,41,41,41,35.17204762,2.912709117,101203.5156
840,72,47,DUVALL,1,40.1607284,-80.3456272,22,28,0,1,1,72_47,12044595.11,0,0,0,0,369,Mosaic,25,215,24,214,32,29,34,30,27.8860145,2.173597336,136161
840,72,48,PLESANT GROV,1,40.0771657,-80.3260179,22,28,0,1,1,72_48,10564155.31,0,0,0,0,373.1333333,Mosaic,41,463,39,429,19,17,19,19,11.50133119,2.276021123,139228.4844
840,72,49,PARKWOOD,1,40.6243617,-79.2376019,22,28,0,1,1,72_49,4963921.7,0,0,0,0,383.5714286,For,33,428,32,427,22,20.5,21.5,20.5,17.02885331,2.989296198,147127.0408
840,72,5,FERRIS CRNRS,1,41.8051937,-79.9582379,24,13,0,1,1,72_5,4412382.982,0,0,0,0,412,Mosaic,39,398,37,395,17,14,15,14,6.570620264,2.272022724,169744
840,72,50,KITTANNING,1,40.8479343,-79.5569899,22,28,0,1,1,72_50,4554883.322,0,0,0,0,349.5714286,Mosaic,34,375,32,364,37,36.5,36.5,36,32.99230639,2.753690958,122200.1837
840,72,52,WAKENA,1,40.4897627,-79.4811859,22,28,0,1,1,72_52,4967850.27,0,0,0,0,316,For,26,321,24,281,33,26,28,25,23.63525091,2.806594372,99856
840,72,53,KAYLOR,1,40.9651065,-79.7089598,22,28,0,1,1,72_53,5777448.009,0,0,0,0,390.6666667,For,29,286,27,280,34,26.5,29.5,26.5,35.25386,3.026820898,152620.4444
840,72,54,SHELOCTA,1,40.6673234,-79.2349941,22,28,0,1,1,72_54,5419342.226,0,0,0,0,347,For,40,362,38,356,26,24,25,24.5,21.72629515,2.989296198,120409
840,72,56,MARGARET,1,40.8006168,-79.3662002,22,28,0,1,1,72_56,5225703.935,0,0,0,0,369.875,Mosaic,39,398,38,397,18.5,15.5,18,17.5,9.702872276,2.469795704,136807.5156
840,72,57,VIRGINIA,1,40.4757717,-78.9943469,24,28,0,1,1,72_57,5858445.082,4659.955124,0.000795425,0,0,454.8,For,31,384,31,384,19,17.5,17.5,17.5,10.90825312,2.955770135,206843.04
840,72,58,PATTON,1,40.6677047,-78.5766909,24,28,0,1,1,72_58,5152824.412,641946.3032,0.124581443,0,0,488.6,For,43,404,42,394,15,11,11,10,5.856100941,2.773683548,238729.96
840,72,59,MARTINSBURG,1,40.335141,-78.329529,13,28,0,1,1,72_59,6110580.83,0,0,0,0,469.5454545,Herb,32,427,30,377,32,32,32,31.5,30.27293862,2.473179102,220472.9339
840,72,6,WHIG HILL,1,41.5335247,-79.3470999,24,28,0,1,1,72_6,4713748.01,0,0,0,0,501.25,For,37,189,37,189,10.5,10,10.5,11,2.721840898,3.33624506,251251.5625
840,72,60,MUNSON,1,40.9149712,-78.0608234,24,28,0,1,1,72_60,4596053.785,1630175.472,0.354690251,1630175.472,0.354690251,614,For,34,204,33,202,10,9,9,9,6.806636254,3.011749506,376996
840,72,61,WILLIAMSBURG,1,40.428119,-78.203532,13,28,0,1,1,72_61,5973223.211,0,0,0,0,343.25,Herb,28,308,26,297,24,20,21,21,10.34961379,2.683152914,117820.5625
840,72,62,GEESEYTOWN,1,40.4467888,-78.339499,13,28,0,1,1,72_62,4739089.093,83295.49836,0.017576268,0,0,303.5,Mosaic,37,269,36,260,32,22,22,21.5,20.58348497,2.656496048,92112.25
840,72,63,BALD EAGLE,1,40.7309987,-78.2178879,13,28,0,1,1,72_63,5673078.076,0,0,0,0,456,For,34,231,33,230,23,20,20,19,15.96451259,3.088336468,207936
840,72,64,WATERSTREET,1,40.5712157,-78.1386279,13,28,0,1,1,72_64,4607137.129,39052.96621,0.008476623,0,0,293.625,Herb,45,334,43,282,23,20,22,20,21.5,2.762610793,86215.64063
840,72,67,ST COLLEGE,1,40.7666107,-77.8241719,13,28,0,1,1,72_67,4567378.862,0,0,0,0,347.3333333,Mosaic,33,260,31,248,31,31,30,20,34.6,2.877952695,120640.4444
840,72,68,PERU MILLS,1,40.3760787,-77.6852029,13,28,0,1,1,72_68,4406973.152,0,0,0,0,300,For,43,342,40,333,11,10,11,10,9.667437315,3.170767784,90000
840,72,69,NAGINEY,1,40.7019007,-77.5415709,13,28,0,1,1,72_69,4993175.794,0,0,0,0,242.125,Mosaic,43,350,40,318,15,11,11.5,12,5.472160339,3.041789691,58624.51563
840,72,70,CLEAR SPRING,1,40.0572077,-77.0638289,10,28,0,1,1,72_70,5958363.185,0,0,0,0,200,Mosaic,28,326,26,308,22,21,22,21,15.20794228,2.244032979,40000
840,72,71,PINE GR MILL,1,40.6956947,-77.8942099,13,28,0,1,1,72_71,18240984.39,177135.1368,0.009710832,177135.1368,0.009710832,444.5517241,For,28,228,27,227,12,10,10,10,9.202690788,2.821050704,197626.2354
840,72,72,MIFFLINTOWN,1,40.5680517,-77.3969039,13,28,0,1,1,72_72,4453885.524,0,0,0,0,155.3333333,Mosaic,33,585,30,505,33,34,34,33,30.61422294,2.61343503,24128.44444
840,72,76,MIDDLETOWN,1,40.2118951,-76.7190419,13,28,0,1,1,72_76,5419952.534,0,0,0,0,155.1111111,For,39,365,37,350,34,34,34,33,32.17888614,2.12561512,24059.45679
840,72,79,CARSONVILLE,1,40.4840637,-76.7674909,13,28,0,1,1,72_79,5615637.275,0,0,0,0,386.5,For,35,359,35,359,15,11,12,12,4.923049518,3.187992096,149382.25
840,72,8,TEEPLEVILLE,1,41.7528857,-79.9481349,24,13,0,1,1,72_8,4692224.626,5032.804462,0.001072584,5032.804462,0.001072584,393.6666667,For,47,348,45,336,17,14,15,14,12.42857143,2.75123024,154973.4444
840,72,83,HOMETOWN,1,40.7874732,-75.9610008,13,28,0,1,1,72_83,12353064.82,0,0,0,0,294.5555556,For,39,673,39,673,32,27,27,26,32.85801399,2.889025569,86762.97531
840,72,84,COLLEGEVILLE,1,40.168557,-75.4610252,10,29,0,1,1,72_84,5566253.049,2069110.753,0.371724163,2069110.753,0.371724163,55.25,For,33,723,31,688,37,37,37,37,31.59679816,2.22465539,3052.5625
840,72,85,NEW RINGGOLD,1,40.6899507,-75.9991309,13,28,0,1,1,72_85,4686889.549,0,0,0,0,225,For,35,246,33,241,23,21,21,20,15.71428571,2.798802535,50625
840,72,86,CLEARFIELD,1,40.8040057,-75.3435909,13,28,0,1,1,72_86,5097978.541,321071.8862,0.062980235,321071.8862,0.062980235,207.5714286,Herb,19,335,17,317,34,34,34,34,28.73469671,2.288016737,43085.89796
840,72,88,JEFFERSON,1,39.9302972,-80.0595075,22,28,0,1,1,72_88,4652876.092,0,0,0,0,341.4285714,Mosaic,37,325,36,322,21,18.5,20,20,18.7322437,2.673412919,116573.4694
840,72,9,SIGEL,1,41.2987587,-79.0916519,24,28,0,1,1,72_9,4706575.398,0,0,0,0,539,For,41,350,39,334,15,11,12,13,10.4,3.117659171,290521
840,72,90,GARRETT,1,39.8744757,-79.0688169,24,28,0,1,1,72_90,5707868.106,0,0,0,0,689.6666667,For,27,219,26,218,19,16.5,19,18,16.69371694,2.101624012,475640.1111
840,72,901,WYALUSING,1,41.6174687,-76.2827769,24,28,0,1,3,72_901,7419537.761,0,0,0,0,358.5,For,34,225,34,225,13,11,12,12,5.218735003,3.107406497,128522.25
840,72,902,BERWICK,1,41.0609183,-76.1280033,13,28,0,1,3,72_902,4612300.883,0,0,0,0,225.6666667,For,42,492,40,348,25,24,23.5,23,34.37254874,2.721087456,50925.44444
840,72,904,ROTHROCK SF,1,40.6860806,-77.7742082,13,28,0,1,3,72_904,20832749.24,3801889.625,0.182495819,0,0,504.1290323,For,27,148,27,148,8,8,8,8,4.014199116,2.877183795,254146.0812
840,72,905,TUSSEY MTN.,1,40.7036126,-77.9050859,13,28,0,1,3,72_905,16252057.02,35506.3273,0.002184728,35506.3273,0.002184728,472.8846154,For,22,209,22,209,13,10,11,10,10.03679048,2.821050704,223619.8595
840,72,906,BROAD MTN.,1,40.6503909,-77.7472321,13,28,0,1,3,72_906,18724963.59,1513085.778,0.080805806,1513085.778,0.080805806,444.6666667,For,29,203,29,203,13,10,11,10,9.306664011,2.753075838,197728.4444
840,72,907,LOVELTON,1,41.4430932,-76.2415237,24,28,0,1,3,72_907,7480646.23,0,0,0,0,647.4545455,For,49,264,49,264,8,8,8,8,3.328500112,3.168307066,419197.3884
840,72,909,ANSONIA,1,41.735842,-77.4328267,24,28,0,1,3,72_909,9995168.42,2917208.883,0.291861904,312587.1464,0.031273825,539.2352941,For,26,209,26,209,14,12,12,12,9.179001331,2.435962081,290774.7024
840,72,91,WARRENS MILL,1,39.7803177,-78.9557489,24,28,0,1,1,72_91,4695373.935,0,0,0,0,739.4285714,For,32,289,31,288,20,18,19,19,14.40203135,2.390132904,546754.6122
840,72,910,SPROUL SF-A,1,41.1112092,-77.9795623,24,28,0,1,3,72_910,5319217.638,0,0,0,0,556.4285714,For,30,226,30,226,8,8,8,8,5.487885992,3.090182066,309612.7551
840,72,911,SPROUL SF-B,1,41.2665946,-77.604186,24,28,0,1,3,72_911,5962984.31,1344610.052,0.225492804,0,0,514.2727273,For,30,219,30,219,9.5,9.5,9.5,9.5,9.399258733,3.292568922,264476.438
124,75,1,ALBERTON,1,47.01855,-63.99116,28,14,0,1,1,75_1,4645269.978,0,0,0,0,9,Herb,26,264,25,263,19.5,15.5,15.5,16.5,7.889877115,1.96936512,81
124,75,13,DALVAY,1,46.36766,-63.1498,28,14,0,1,1,75_13,7238997.577,0,0,0,0,16.4,Herb,32,328,32,328,26.5,26,25.5,26.5,14.97730036,1.596579731,268.96
124,75,5,DUNDAS,1,46.31964,-62.36825,28,14,0,1,1,75_5,5468491.777,0,0,0,0,18.66666667,Herb,38,447,37,446,19,15.5,18,18.5,5.860920838,2.216248314,348.4444444
124,75,9,BEDEQUE,1,46.22164,-63.52906,28,14,0,1,1,75_9,6403989.299,0,0,0,0,8.6,Herb,34,410,33,408,23,20,20,20,12.29961978,1.380659461,73.96
124,76,1,EARDLEY,1,45.55411,-76.11098,18,12,0,1,1,76_1,4527941.554,0,0,0,0,93.625,Herb,37,368,35,358,23.5,21,21,21,13.01702731,1.995201826,8765.640625
124,76,100,NATASHQUAN,1,50.21951,-61.99508,29,8,0,1,1,76_100,5175499.525,751135.1539,0.14513288,0,0,1.375,Mosaic,28,267,28,267,13,13,13,13,10.79672296,1.18688488,1.890625
124,76,113,L D ECORCES,1,46.55385,-75.36313,28,12,0,1,1,76_113,6067783.244,0,0,0,0,252.5,Mosaic,37,324,37,324,32,22,22,22,22.80362253,2.55437994,63756.25
124,76,12,MANIWAKI,1,46.36548,-76.02778,28,12,0,1,1,76_12,8497762.493,0,0,0,0,178.75,For,38,292,37,290,30.5,30,30,30,30.97294937,2.656803608,31951.5625
124,76,120,GENTILLY,1,46.37695,-72.27544,18,13,0,1,1,76_120,8229646.398,0,0,0,0,17.23076923,Herb,34,315,32,308,33,32,32,31.5,24.06882008,1.882422924,296.8994083
124,76,121,ILE D'ORLEAN,1,46.88938,-71.07196,28,13,0,1,1,76_121,4352721.32,0,0,0,0,106.6666667,Herb,32,258,30,253,35,34,34,34,28.47341847,1.516609311,11377.77778
124,76,124,Beauceville,1,46.27008,-70.53163,28,14,6,1,1,76_124,6835537.83,0,0,0,0,329.8,For,43,294,42,290,19,17,18,17,17.84571667,2.513164282,108768.04
124,76,125,FABRE,1,47.20056,-79.36739,28,12,0,1,1,76_125,10326461.19,0,0,0,0,238.8235294,Mosaic,37,492,36,491,15,12,11,12,8.007249902,2.427349925,57036.6782
124,76,132,LAFORCE,1,47.63854,-78.85035,29,12,0,1,1,76_132,4392701.374,0,0,0,0,284.625,Water,41,279,41,279,10,9.5,9.5,9.5,3.631421765,2.599286556,81011.39063
124,76,135,LAC NORMAND,1,47.06762,-73.38709,28,12,0,1,1,76_135,5238430.869,0,0,0,0,501.5,For,29,212,29,212,8,8,8,8,0,2.407972574,251502.25
124,76,136,VAN-BRUYSSEL,1,47.4504,-72.82739,28,12,0,1,1,76_136,9927675.278,0,0,0,0,183.8235294,For,36,438,36,438,31,30.5,30.5,30.5,26.66312347,2.467642665,33791.08997
124,76,140,R DES ROCHES,1,47.1705,-70.75269,29,12,0,1,1,76_140,5680385.297,0,0,0,0,361.0833333,For,31,269,31,269,28,20,22.5,21,17.15131678,2.448572874,130381.1736
124,76,16,RIVIERE ROUGE,0,46.63097,-74.74944,28,12,0,1,1,76_16,11330614.28,0,0,0,0,307.2857143,For,33,290,33,290,8,8,8,8,0.815022398,2.55253458,94424.5102
124,76,165,CAP D'ESPOIR,1,48.41961,-64.31785,28,14,0,1,1,76_165,5211225.749,0,0,0,0,6.25,Herb,31,314,30,309,32,28,27,27,16.3651228,2.659571886,39.0625
124,76,18,L BISSONNETT,1,46.03683,-73.89569,28,12,0,1,1,76_18,11139673.53,0,0,0,0,339.8888889,For,22,240,22,240,30.5,23.5,23,19.5,13.84270811,2.629736781,115524.4568
124,76,184,R MACDONALD,1,50.23975,-67.38531,29,8,0,1,1,76_184,4580239.54,0,0,0,0,263.1111111,For,24,296,24,296,10,10,10,10,3.428571429,1.644254446,69227.45679
124,76,19,ST CELESTIN,1,46.16008,-72.39422,18,13,0,1,1,76_19,5229557.335,0,0,0,0,67.45454545,Herb,23,294,22,290,28,24,24,23,14.81834303,1.579355359,4550.115702
124,76,190,LAC ARNOLD,1,45.32095,-70.90047,28,14,0,1,1,76_190,4645791.595,0,0,0,0,595.2,For,23,203,23,203,9,9,9,9,1.390126189,2.527928114,354263.04
124,76,2,GLEN ALMOND,1,45.70991,-75.54197,18,12,0,1,1,76_2,4557972.078,0,0,0,0,192.8333333,For,44,319,43,318,17,14,15,15,15.14285714,2.746309042,37184.69444
124,76,201,BRYSON,1,45.58996,-76.65324,18,12,0,1,1,76_201,4672801.027,0,0,0,0,93.875,For,43,256,42,251,21,19,18,18,17.96319457,2.205893159,8812.515625
124,76,204,Henryville,1,45.13867,-73.18241,18,13,0,1,1,76_204,8022098.269,0,0,0,0,33.2,Mosaic,18,239,16,210,28.5,18,18.5,18,23.45661142,1.087844491,1102.24
124,76,21,ST ANTOINE,1,46.6642,-71.56199,18,13,0,1,1,76_21,5767489.642,311560.3511,0.054020097,0,0,46.77777778,Herb,29,277,28,273,31,30.5,30.5,26,24.36022718,1.893085718,2188.160494
124,76,213,Chute-St-Philippe,1,46.57821,-75.18816,28,12,0,1,1,76_213,9751532.106,4134965.666,0.424032411,4134965.666,0.424032411,293.6875,For,38,286,38,286,10,10,10,10,1.967315515,2.605027914,86252.34766
124,76,216,LA MINERVE,1,46.39086,-75.00038,28,12,0,1,1,76_216,5372859.552,0,0,0,0,300.2222222,For,37,267,37,267,17,14,13,13,8.515891605,2.599286318,90133.38272
124,76,22,ST-METHODE,1,46.04703,-71.07816,28,14,0,1,1,76_22,4425900.332,0,0,0,0,373.4,Herb,33,369,33,369,31,24,23,23,17.2,2.158833623,139427.56
124,76,221,LOURDES,0,46.32389,-71.80553,18,13,0,1,1,76_221,5602401.355,0,0,0,0,120.8,Herb,34,364,33,340,19,17,16,17,12.71738307,2.411970973,14592.64
124,76,23,STEMARGUERIT,1,46.51041,-70.93779,18,13,0,1,1,76_23,4344274.176,0,0,0,0,256,Herb,22,280,21,276,30,26,26.5,25.5,21.1478138,1.709153533,65536
124,76,236,LA DORÉ,1,48.76247,-72.7042,29,12,0,1,1,76_236,4344702.385,0,0,0,0,176.5,For,36,296,34,270,16,15,14,14,13.15669305,2.040415883,31152.25
124,76,238,LA BRANCHE,1,47.09702,-71.08281,29,12,0,1,1,76_238,6118113.673,0,0,0,0,451.6363636,For,28,282,28,282,8,8,8,8,3.625088692,2.562376976,203975.405
124,76,243,MONTBEILLARD,1,48.19964,-79.01686,29,8,0,1,1,76_243,9428235.097,0,0,0,0,295.6666667,For,38,296,35,287,33,32,32,32,27.6627084,1.911335309,87418.77778
124,76,247,LA CORNE,1,48.35733,-77.99408,29,8,0,1,1,76_247,5344918.114,0,0,0,0,305.8181818,Herb,32,309,31,285,19,15,15,17,6.229087782,2.191744566,93524.76033
124,76,281,RIVIÈRE PORTNEUF,1,48.62983,-69.10806,29,8,0,1,1,76_281,4739942.31,0,0,0,0,7.375,For,25,202,25,202,18,14,17,18,7.886230333,2.323695898,54.390625
124,76,286,R STE MARGUERITE,1,50.63438,-66.79284,29,8,0,1,1,76_286,4723407.103,0,0,0,0,608.7777778,For,18,251,18,251,8,8,8,8,0.074817786,1.757750988,370610.3827
124,76,3,DEPOT DE L'AIGLE,1,46.26955,-76.29326,28,12,0,1,1,76_3,12795464.62,0,0,0,0,229.3333333,For,32,228,32,228,8,8,8,8,0.526315789,2.728674491,52593.77778
124,76,302,GATINEAU,1,45.52493,-75.85907,18,12,0,1,1,76_302,7142369.198,0,0,0,0,166.2,For,40,262,40,262,30.5,31,31,30.5,28.70459251,2.55376482,27622.44
124,76,306,MONTEBELLO,1,45.79067,-74.68304,18,12,0,1,1,76_306,4878831.521,0,0,0,0,198.1111111,For,38,324,37,322,13.5,11,11.5,12,4.078276714,2.754101038,39248.01235
124,76,309,BOLTON,1,45.30282,-72.38092,28,14,0,1,1,76_309,4423706.22,0,0,0,0,313.5,For,40,309,40,309,20,19,19,18,9.954537201,2.646653533,98282.25
124,76,310,STOKE,1,45.45069,-71.86081,28,14,0,1,1,76_310,4436965.989,0,0,0,0,227,Herb,29,291,28,285,32,32,32,32,32.27885914,2.10469985,51529
124,76,314,DELEAGE,1,46.38083,-75.91864,28,12,0,1,1,76_314,4443442.976,0,0,0,0,184.25,For,32,280,32,280,18.5,14.5,14,13.5,8.282430887,2.716166258,33948.0625
124,76,318,BRANDON,1,46.32684,-73.42698,28,12,0,1,1,76_318,5211652.347,0,0,0,0,196.375,Herb,29,434,28,421,30,26,26,23.5,18.875,2.303395748,38563.14063
124,76,320,SHAWINIGAN,1,46.60491,-72.81298,18,12,0,1,1,76_320,5050298.855,0,0,0,0,155.7777778,For,31,282,30,281,31,25,31,31,24.2536571,2.226808548,24266.71605
124,76,324,BEAUREGARD,1,46.73835,-70.02229,28,14,0,1,1,76_324,4718058.238,0,0,0,0,379.5,For,31,274,31,274,17,13,13,13,5.690506101,2.461491108,144020.25
124,76,341,KAMOURASKA,1,47.54839,-69.42401,28,14,0,1,1,76_341,4392353.691,0,0,0,0,379.5555556,For,42,372,42,372,8,8,8,8,10.28571429,2.480561018,144062.4198
124,76,345,AMOS,0,48.23315,-78.4346,29,8,0,1,1,76_345,8307755.859,0,0,0,0,325.1875,For,31,240,31,240,27,16,16,25,17.9745234,2.111466527,105746.9102
124,76,346,DESPINASSY,1,48.70494,-77.94251,29,8,0,1,1,76_346,4429522.545,0,0,0,0,304.625,For,35,290,35,290,8,8,8,8,8,2.169701417,92796.39063
124,76,362,Padoue,1,48.66746,-67.83768,28,14,0,1,1,76_362,8944924.77,0,0,0,0,129.5,For,26,278,25,277,15,11,11,11,6.609469982,2.190821886,16770.25
124,76,39,ST URBAIN,1,47.6483,-70.62082,29,12,0,1,1,76_39,8211868.104,3762708.067,0.458203666,3762708.067,0.458203666,481.9285714,For,23,278,23,278,5,5,8,8,9.3,2.274790883,232255.148
124,76,4,LACOLLE,1,45.08068,-73.33089,18,13,0,1,1,76_4,7036186.832,0,0,0,0,30.63636364,Mosaic,25,371,23,357,36.5,35.5,33.5,30,35.18916397,1.560285389,938.5867769
124,76,40,STE ANNE POC,1,47.33844,-70.08943,28,13,0,1,1,76_40,5475958.014,0,0,0,0,23.77777778,Herb,42,525,40,520,27,26,25,24,21.81891303,1.96875,565.382716
124,76,417,Rivière du Milieu,1,46.55837,-73.81483,29,12,0,1,1,76_417,8155449.374,0,0,0,0,464.1428571,For,32,369,31,368,24,17.5,16.5,16,12.83333333,2.531926632,215428.5918
124,76,421,St-Agapit,1,46.55175,-71.72239,18,13,0,1,1,76_421,12416215.91,0,0,0,0,81.59090909,Herb,29,376,29,376,25,23,25,23,12.51792554,1.849717081,6657.076446
124,76,439,N.- D. DES MONTS,1,47.64208,-70.61501,29,12,0,1,1,76_439,8111876.169,3121149.959,0.384763018,3121149.959,0.384763018,439.5384615,For,20,261,20,261,5,5,6.5,6.5,9.416666667,2.274790883,193194.0592
124,76,5,VERCHERES,1,45.72505,-73.40518,18,13,0,1,1,76_5,6187428.781,0,0,0,0,12.91666667,Mosaic,28,281,26,241,31.5,31.5,31,31,31.95343049,1.136441886,166.8402778
124,76,51,VILLEBOIS,1,49.03846,-79.1466,29,8,0,1,1,76_51,4340591.194,261906.1335,0.060338816,261906.1335,0.060338816,304.6,For,39,239,38,238,8,8,8,8,0.42016031,2.070250988,92781.16
124,76,537,LAC MALIN,1,47.34389,-71.04081,29,12,0,1,1,76_537,6617478.879,0,0,0,0,872.7692308,For,28,307,28,307,4,4,4,4,0.25394246,2.061638772,761726.1302
124,76,55,TCHITOGAMA L,1,48.84299,-71.45458,28,8,0,1,1,76_55,4440296.486,0,0,0,0,235.8571429,For,24,175,24,175,11.5,11,11.5,11.5,4.292598929,2.323695898,55628.59184
124,76,6,RIV GAGNON,0,45.78486,-74.09216,18,13,0,1,1,76_6,13433971.55,0,0,0,0,186.0909091,For,32,298,31,292,35,35,35,35,27.70111821,2.167753398,34629.82645
124,76,60,STE RITA,1,47.94668,-68.91577,28,14,0,1,1,76_60,4992380.501,0,0,0,0,363.4444444,For,37,263,37,263,12,9,9,9,4.994870186,2.304010749,132091.8642
124,76,61,SAINTE PAULA,1,48.56846,-67.6717,28,14,0,1,1,76_61,4496083.186,0,0,0,0,282.8571429,For,36,276,36,276,28,22,17.5,22.5,9.539158685,2.082554162,80008.16327
124,76,67,FONTENELLE,1,48.91328,-64.61679,28,14,0,1,1,76_67,4431919.192,0,0,0,0,128.25,For,34,303,33,302,27.5,17.5,18,17.5,9.171284556,2.596210559,16448.0625
124,76,7,HUDSON,0,45.42771,-74.1781,18,13,0,1,1,76_7,5960418.761,0,0,0,0,69.36363636,For,29,226,29,226,35,35,35.5,35.5,35.41136432,2.056717634,4811.31405
124,76,70,IL MADELEINE,1,47.39233,-61.90239,28,14,0,1,1,76_70,4830354.015,0,0,0,0,57.1,For,28,313,27,311,36,35,36,36,30.67338467,1.933378458,3260.41
124,76,71,LAC OUESCAPIS,1,50.13922,-77.08658,29,8,0,1,1,76_71,4362339.107,0,0,0,0,295.1428571,For,28,216,28,216,8,8,8,8,5.714285714,1.57689476,87109.30612
124,76,73,MATAGAMI,1,49.76296,-77.64675,29,8,0,1,1,76_73,4349048.057,0,0,0,0,233.7142857,For,29,231,29,231,27.5,23,25,23,26.22801828,1.96813488,54622.36735
124,76,8,DRUMMONDVILE,1,45.94331,-72.56856,18,13,0,1,1,76_8,6157676.004,0,0,0,0,73,For,36,224,36,224,30,27.5,31,27,17.94161522,1.947834611,5329
124,76,83,OUTARDES,1,49.31967,-68.35735,29,8,0,1,1,76_83,5173051.759,163567.2826,0.031619108,0,0,53.55555556,For,29,255,29,255,20,15,14,15,15.87504327,2.14406991,2868.197531
124,76,88,HAVRESTPIERR,1,50.26536,-63.50254,29,8,0,1,1,76_88,4483993.513,0,0,0,0,1,For,34,251,34,251,12,12,12,12,12.73630306,1.084461153,1
124,76,9,EAST FARNHAM,1,45.24805,-72.86899,28,13,0,1,1,76_9,5057485.045,0,0,0,0,95.55555556,Mosaic,32,276,31,274,32,26,32,26,19.11345863,1.894931078,9130.864198
124,76,95,ROUTE DU NORD,1,50.03543,-74.23159,29,8,0,1,1,76_95,4496224.69,0,0,0,0,386.875,For,26,253,26,253,6,6,6,6,9.285714286,1.786048293,149672.2656
124,76,98,MANIC-5,1,50.80844,-68.6295,29,8,0,1,1,76_98,4528825.786,0,0,0,0,467.8,For,19,218,19,218,8,8,8,8,7.042011857,1.691006362,218836.84
